id,name,listing_url,picture_url,price,neighbourhood_cleansed,room_type,accommodates,bedrooms,bathrooms,mean_compound,n_reviews
6,North Park Craftsmen House * Great for Families,https://www.airbnb.com/rooms/6,https://a0.muscache.com/pictures/miso/Hosting-6/original/d9c94064-a69d-44ed-982b-bf1bd7cc3f52.jpeg,303.0,North Hills,Entire home/apt,7,3.0,2.0,0.8689160427807487,187.0
12447,Cozy Pacific Beach Hideaway!,https://www.airbnb.com/rooms/12447,https://a0.muscache.com/pictures/hosting/Hosting-12447/original/35812fcb-222c-4794-bf2e-cc2213d32360.jpeg,82.0,Pacific Beach,Private room,2,1.0,1.0,0.73135,6.0
29967,"Great home, 10 min walk to Beach",https://www.airbnb.com/rooms/29967,https://a0.muscache.com/pictures/76103867/c9b5b706_original.jpg,243.0,Pacific Beach,Entire home/apt,6,2.0,2.0,0.8783672268907563,119.0
62274,"charming, colorful, close to beach",https://www.airbnb.com/rooms/62274,https://a0.muscache.com/pictures/84577734/93ca63b3_original.jpg,94.0,Pacific Beach,Private room,2,1.0,1.0,0.7907429012345678,972.0
62949,Pacific Beach Cozy Private Hideaway Bikes Included,https://www.airbnb.com/rooms/62949,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NjI5NDk%3D/original/d7397c7c-12c3-4828-a842-0a5736eafcf9.jpeg,108.0,Pacific Beach,Entire home/apt,2,0.0,1.0,0.8333351993214588,1179.0
75668,San Diego Living by JA 2,https://www.airbnb.com/rooms/75668,https://a0.muscache.com/pictures/555077/d489e7b3_original.jpg,36.0,North Hills,Private room,2,1.0,1.0,0.8537984693877552,196.0
77785,Old Town San Diego. Gated Community. Rent a Room.,https://www.airbnb.com/rooms/77785,https://a0.muscache.com/pictures/65ee4d86-b96a-4815-ab49-23c520057859.jpg,90.0,Old Town,Private room,1,1.0,1.0,0.82645,20.0
79300,San Diego living by JA 1,https://www.airbnb.com/rooms/79300,https://a0.muscache.com/pictures/miso/Hosting-79300/original/b43a8a3b-223a-4716-8284-6831f7a8f986.jpeg,38.0,North Hills,Private room,2,1.0,1.0,0.861688888888889,162.0
103417,La Jolla Retreat-ZenLife; 3 blocks to Ocean,https://www.airbnb.com/rooms/103417,https://a0.muscache.com/pictures/miso/Hosting-103417/original/d0a59619-b70a-4e40-915d-8388b7f79283.jpeg,113.0,La Jolla,Private room,1,1.0,1.0,0.8798381818181819,275.0
126344,"Tourmaline House - Beach, Pet-Friendly, EV Charger",https://www.airbnb.com/rooms/126344,https://a0.muscache.com/pictures/5414c92b-ea44-4dfa-92af-6c1f54c394f8.jpg,608.0,Pacific Beach,Entire home/apt,8,3.0,2.0,0.7982820388349514,206.0
132966,Water View Studio in Pacific Beach!,https://www.airbnb.com/rooms/132966,https://a0.muscache.com/pictures/844771/cf86c160_original.jpg,74.0,La Jolla,Entire home/apt,2,0.0,1.0,0.8108260869565218,46.0
165967,MIKE'S PLACE - A PRIVATE  COTTAGE,https://www.airbnb.com/rooms/165967,https://a0.muscache.com/pictures/1046698/0ff858a5_original.jpg,135.0,West University Heights,Entire home/apt,2,0.0,1.0,0.8779526785714286,784.0
171212,Entire 3BR/2BA Condo in Beautiful Del Mar!,https://www.airbnb.com/rooms/171212,https://a0.muscache.com/pictures/1163995/234c7dcb_original.jpg,134.0,Carmel Valley,Entire home/apt,6,3.0,2.0,0.7175556962025317,79.0
176588,Mission Bay Cottage - SAN DIEGO,https://www.airbnb.com/rooms/176588,https://a0.muscache.com/pictures/d2fa3117-71c1-46b0-bebe-7b5cfd8a2788.jpg,101.0,Moreno Mission,Entire home/apt,4,0.0,1.0,0.8689679536679537,259.0
182428,Beachside Bliss 5: Steps to Ocean inMission Beach!,https://www.airbnb.com/rooms/182428,https://a0.muscache.com/pictures/80540104/32d72e69_original.jpg,298.0,Mission Bay,Entire home/apt,4,0.0,1.0,0.7104727272727273,22.0
182504,Sunny San Diego Home,https://www.airbnb.com/rooms/182504,https://a0.muscache.com/pictures/10728959/5523557a_original.jpg,210.0,Midtown,Entire home/apt,4,2.0,1.0,0.9205128571428572,280.0
184238,"OB studio, ocean views, hot tub & garage parking!",https://www.airbnb.com/rooms/184238,https://a0.muscache.com/pictures/airflow/Hosting-184238/original/0ba7b328-b438-416c-9f2d-9c2df77b6b1a.jpg,197.0,Loma Portal,Entire home/apt,4,1.0,1.5,0.8741119878603946,659.0
189785,North PB Perch - ocean views by Tourmo surf beach!,https://www.airbnb.com/rooms/189785,https://a0.muscache.com/pictures/471be8d5-bc3b-4822-8016-5fc0c80e1d02.jpg,106.0,La Jolla,Private room,2,1.0,1.0,0.8875860465116279,43.0
190225,LJ Village Home with private pool & spa,https://www.airbnb.com/rooms/190225,https://a0.muscache.com/pictures/411786de-3909-4105-adab-70863295c78e.jpg,711.0,La Jolla,Entire home/apt,14,5.0,4.0,0.8834698757763976,322.0
211583,"The Happy Little Cottage, just steps to sand...",https://www.airbnb.com/rooms/211583,https://a0.muscache.com/pictures/fbf2add0-db93-4a42-8767-008cf0302322.jpg,267.0,Mission Bay,Entire home/apt,4,2.0,1.0,0.888671320754717,265.0
213653,Beautiful Ocean View & Torrey PInes Serenity,https://www.airbnb.com/rooms/213653,https://a0.muscache.com/pictures/hosting/Hosting-213653/original/2a267101-062b-49b5-a98a-77f85dc7d048.jpeg,617.0,Torrey Pines,Entire home/apt,10,4.0,3.5,0.8895938461538462,65.0
246264,Central San Diego At Your Doorstep One Bedroom,https://www.airbnb.com/rooms/246264,https://a0.muscache.com/pictures/miso/Hosting-246264/original/632fd845-4b0e-46cc-9e31-3275a5d775d1.jpeg,117.0,Linda Vista,Entire home/apt,2,1.0,1.0,0.850540625,64.0
289088,"Quiet studio: King bed, AC, Washer",https://www.airbnb.com/rooms/289088,https://a0.muscache.com/pictures/78b3e1eb-d3a4-4e5f-b17a-fc1403f20441.jpg,107.0,Midtown,Entire home/apt,1,1.0,1.0,0.8153316532258065,496.0
293133,San Diego Hillcrest area cozy Close to everything,https://www.airbnb.com/rooms/293133,https://a0.muscache.com/pictures/3058913/fbc0a78e_original.jpg,93.0,North Hills,Entire home/apt,2,1.0,1.0,,
293609,"Stylish Garden Retreat Near Balboa Park, Hillcrest",https://www.airbnb.com/rooms/293609,https://a0.muscache.com/pictures/19808156/1e3c73f6_original.jpg,240.0,West University Heights,Entire home/apt,5,2.0,1.0,0.894855614973262,374.0
299720,Bankers Hill Studio by Balboa Park,https://www.airbnb.com/rooms/299720,https://a0.muscache.com/pictures/airflow/Hosting-299720/original/b60fd1d1-5d53-4f45-b26f-431e1b2942d7.jpg,116.0,Midtown,Entire home/apt,4,1.0,1.0,0.8547557142857143,70.0
323773,Little Italy Penthouse w/Private Deck!,https://www.airbnb.com/rooms/323773,https://a0.muscache.com/pictures/miso/Hosting-323773/original/a0904359-823f-48e6-a160-c3995d22bc5c.jpeg,290.0,Cortez Hill,Entire home/apt,4,2.0,2.0,0.9196,3.0
359971,Hillcrest - (close to Zoo & Balboa Park),https://www.airbnb.com/rooms/359971,https://a0.muscache.com/pictures/miso/Hosting-359971/original/d6fb689c-a6e2-442d-a21f-0dd9a13f24e5.jpeg,135.0,West University Heights,Entire home/apt,2,1.0,1.0,0.9285388349514563,103.0
366811,Private Floor to yourselves with game room,https://www.airbnb.com/rooms/366811,https://a0.muscache.com/pictures/miso/Hosting-366811/original/5ec16904-5f47-4e5e-9d7a-97373ded314d.jpeg,130.0,Clairemont Mesa,Entire home/apt,4,1.0,1.0,0.8608830379746836,395.0
373322,Pacific Beach San Diego Bay,https://www.airbnb.com/rooms/373322,https://a0.muscache.com/pictures/0d94e63e-f4ee-4343-ae8b-a752e98c87f7.jpg,350.0,Mission Bay,Entire home/apt,5,2.0,2.0,0.8115846153846153,26.0
385760,"Super location,  beautiful neighborhood",https://www.airbnb.com/rooms/385760,https://a0.muscache.com/pictures/4348890/f411d69b_original.jpg,65.0,Loma Portal,Private room,2,1.0,1.0,0.915179347826087,92.0
395071,Mission Beach meets Mission Bay,https://www.airbnb.com/rooms/395071,https://a0.muscache.com/pictures/4442660/2bf65d44_original.jpg,218.0,Mission Bay,Entire home/apt,6,2.0,2.0,0.8428375000000001,80.0
401431,Charming Ocean Beach cottage,https://www.airbnb.com/rooms/401431,https://a0.muscache.com/pictures/14437268/d472f997_original.jpg,113.0,Ocean Beach,Entire home/apt,2,1.0,1.0,0.8423162162162162,111.0
438786,1925 Craftsman Home w large deck. Walk Everywhere!,https://www.airbnb.com/rooms/438786,https://a0.muscache.com/pictures/55865042/1a997da1_original.jpg,101.0,North Hills,Entire home/apt,3,0.0,1.0,0.7909164305949009,706.0
443994,Serene San Diego Canyon Getaway,https://www.airbnb.com/rooms/443994,https://a0.muscache.com/pictures/5703047/6617b809_original.jpg,114.0,Clairemont Mesa,Entire home/apt,2,1.0,1.0,0.8922924242424243,198.0
467573,Condo in San Diego near downtown,https://www.airbnb.com/rooms/467573,https://a0.muscache.com/pictures/miso/Hosting-467573/original/935e9aba-87c1-4e35-a92b-aa76eb7077ad.jpeg,54.0,Midtown,Private room,2,1.0,1.0,0.8745772357723577,123.0
483688,"Cottage near Sea World, Old Town, & Beaches",https://www.airbnb.com/rooms/483688,https://a0.muscache.com/pictures/prohost-api/Hosting-483688/original/03b41347-807d-47b8-b213-a11921816f26.jpeg,343.0,Moreno Mission,Entire home/apt,10,3.0,2.0,0.8051145278450362,413.0
500915,Craftsman in hip area near downtown,https://www.airbnb.com/rooms/500915,https://a0.muscache.com/pictures/miso/Hosting-500915/original/29debfd9-f079-4f95-b8e1-48591cdf3150.jpeg,219.0,South Park,Entire home/apt,6,3.0,2.0,0.886668918918919,74.0
506774,Cozy Backyard Cottage in South Park,https://www.airbnb.com/rooms/506774,https://a0.muscache.com/pictures/airflow/Hosting-506774/original/e7e4216a-6b18-40e3-9790-6bde9828f154.jpg,81.0,Balboa Park,Entire home/apt,2,0.0,1.0,0.8821331325301205,332.0
560227,Rent a Bedroom in Mission Bay Luxury Home,https://www.airbnb.com/rooms/560227,https://a0.muscache.com/pictures/7978985/407f3a6d_original.jpg,269.0,Mission Bay,Entire home/apt,2,3.0,3.0,0.98185,2.0
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",https://www.airbnb.com/rooms/561997,https://a0.muscache.com/pictures/7132420/7277295f_original.jpg,281.0,Bay Park,Entire home/apt,6,2.0,1.0,0.8918160337552743,237.0
571822,La Jolla Kid Friendly Beach House,https://www.airbnb.com/rooms/571822,https://a0.muscache.com/pictures/18423039/035b69e0_original.jpg,767.0,La Jolla,Entire home/apt,11,4.0,3.0,0.8787058641975308,324.0
576112,Garden Casita Steps to the Beach,https://www.airbnb.com/rooms/576112,https://a0.muscache.com/pictures/63617b54-8e3b-4d71-a0a0-fbadbff562ca.jpg,175.0,Pacific Beach,Entire home/apt,2,1.0,1.0,0.8498714958775029,849.0
585426,4 Br Large Family House Normal Heights San Diego,https://www.airbnb.com/rooms/585426,https://a0.muscache.com/pictures/8cb0be23-d96a-4c9d-8db7-8e4fc0dafd77.jpg,204.0,Normal Heights,Entire home/apt,8,4.0,2.0,0.7631,194.0
585469,Aunt Chris' San Diego Getaway New and Improved,https://www.airbnb.com/rooms/585469,https://a0.muscache.com/pictures/miso/Hosting-585469/original/8020986c-dad0-4c6d-bbd9-636e605aa237.jpeg,120.0,South Park,Entire home/apt,2,1.0,1.0,0.852032060027285,733.0
589254,Hillcrest San Diego Balboa Park Bedroom Bathroom,https://www.airbnb.com/rooms/589254,https://a0.muscache.com/pictures/a38d6f71-d868-4521-b6b9-1828f58ee189.jpg,82.0,Midtown,Private room,2,1.0,1.0,0.88389896373057,193.0
591575,Luxury Condo with Lovely Ocean Views,https://www.airbnb.com/rooms/591575,https://a0.muscache.com/pictures/9cf5ef5e-7439-4221-b1be-c4e1679e235b.jpg,450.0,La Jolla,Entire home/apt,4,2.0,2.0,0.8520598130841122,107.0
597609,Vista Del Mar Two,https://www.airbnb.com/rooms/597609,https://a0.muscache.com/pictures/miso/Hosting-597609/original/124b9c8d-142b-4c89-af9d-993869d830e4.jpeg,645.0,La Jolla,Entire home/apt,4,2.0,2.0,0.8817928571428572,112.0
599607,Backyard Treehouse Flat,https://www.airbnb.com/rooms/599607,https://a0.muscache.com/pictures/22d6312f-1990-4d0c-b299-495476e57995.jpg,133.0,Midtown,Entire home/apt,1,1.0,0.5,0.8393333333333334,18.0
610920,La Jolla Beach House,https://www.airbnb.com/rooms/610920,https://a0.muscache.com/pictures/hosting/Hosting-610920/original/41045632-4604-4cb6-bdeb-6c61a3a8bffc.jpeg,728.0,La Jolla,Entire home/apt,5,3.0,2.0,0.9516411764705883,17.0
637308,La Jolla Castle in the Sky,https://www.airbnb.com/rooms/637308,https://a0.muscache.com/pictures/8321983/fbbb2b47_original.jpg,1353.0,La Jolla,Entire home/apt,16,6.0,5.5,0.9000666666666667,6.0
651542,Spanish Revival Home with a View,https://www.airbnb.com/rooms/651542,https://a0.muscache.com/pictures/76220407/7b22fb6b_original.jpg,153.0,Midtown,Entire home/apt,5,2.0,2.0,0.8618908256880734,218.0
655822,3 BR Home Spa Pool Rancho Penasquitos San Diego,https://www.airbnb.com/rooms/655822,https://a0.muscache.com/pictures/8635576/a75af682_original.jpg,392.0,Rancho Penasquitos,Entire home/apt,6,3.0,2.0,0.9232076923076923,13.0
657051,Walk to Balboa Park South Park Hot Tub Hideaway,https://www.airbnb.com/rooms/657051,https://a0.muscache.com/pictures/prohost-api/Hosting-657051/original/a9f328f2-2aeb-45d3-a86e-e5eb826be9fb.jpeg,171.0,South Park,Entire home/apt,3,1.0,1.0,0.8445764150943397,318.0
691132,"Family Beach Home, 2 Blocks To Sand",https://www.airbnb.com/rooms/691132,https://a0.muscache.com/pictures/12017304/421b92eb_original.jpg,557.0,Pacific Beach,Entire home/apt,10,5.0,3.0,0.7702,8.0
693579,1 Bed Apt- Ideal for Travel Nurse / Grad / Coder,https://www.airbnb.com/rooms/693579,https://a0.muscache.com/pictures/553e0504-60cd-4a8d-b879-6baae9b61373.jpg,107.0,Balboa Park,Entire home/apt,2,1.0,1.0,0.7649,1.0
707175,"Harbor Club resort living downtownFor 1-2, no pets",https://www.airbnb.com/rooms/707175,https://a0.muscache.com/pictures/375da334-54bf-47df-bedd-321afd71949d.jpg,150.0,Marina,Entire home/apt,2,2.0,2.0,0.9651,2.0
723387,Modern Beach Cottage with AC-Steps from Sand in PB,https://www.airbnb.com/rooms/723387,https://a0.muscache.com/pictures/miso/Hosting-723387/original/7d262599-e7d3-479a-9f5a-e5451da27aef.jpeg,233.0,Pacific Beach,Entire home/apt,2,1.0,1.0,0.8696890710382513,183.0
741131,One Bedroom Ocean View San Diego Central Birdnest,https://www.airbnb.com/rooms/741131,https://a0.muscache.com/pictures/85e59817-f453-44d6-92a7-80ce292d9bf6.jpg,110.0,Linda Vista,Entire home/apt,2,1.0,1.0,0.9060896551724137,58.0
756982,Perfect La Jolla Spanish Cottage,https://www.airbnb.com/rooms/756982,https://a0.muscache.com/pictures/17907135/ad889b80_original.jpg,239.0,La Jolla,Entire home/apt,4,2.0,1.0,0.8443168021680217,369.0
778962,"1 of a kind!  North Park, Hillcrest, Univ. Heights",https://www.airbnb.com/rooms/778962,https://a0.muscache.com/pictures/miso/Hosting-778962/original/14390453-b236-4cc4-8a53-6bf733392a92.jpeg,210.0,North Hills,Entire home/apt,4,1.0,1.0,0.8653407624633431,341.0
789549,"Modern, Bright and Beautiful Across From Ballpark",https://www.airbnb.com/rooms/789549,https://a0.muscache.com/pictures/14602707/362f9579_original.jpg,199.0,East Village,Entire home/apt,4,2.0,2.0,0.8272695652173914,23.0
797668,Mission Beach Family Paradise. Beach & Bay fun,https://www.airbnb.com/rooms/797668,https://a0.muscache.com/pictures/miso/Hosting-797668/original/d8180be2-fd20-48a9-906d-1c9d1a63e1d2.jpeg,399.0,Mission Bay,Entire home/apt,6,2.0,1.0,0.8765808917197452,471.0
806120,"South Park, Zoo- Retreat Walk to Balboa Park -",https://www.airbnb.com/rooms/806120,https://a0.muscache.com/pictures/prohost-api/Hosting-806120/original/e06f1bc9-644d-4622-9029-89c38f9faa4b.jpeg,138.0,South Park,Entire home/apt,4,1.0,1.0,0.8910371428571429,70.0
810931,Clean/Private BDRM/ Ideal for Grads/Intern/Coder,https://www.airbnb.com/rooms/810931,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODEwOTMx/original/30737b64-73d8-448d-8a2b-0e2f03ee366e.jpeg,56.0,East Village,Private room,1,1.0,1.0,0.8718,4.0
815244,Master bedroom in home in beach community,https://www.airbnb.com/rooms/815244,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODE1MjQ0/original/a54786b1-6a33-4baa-985e-d6b80ff0b72a.jpeg,90.0,Pacific Beach,Private room,2,1.0,1.0,0.8396964285714287,56.0
816942,"Great Location, Affordable & Fun!",https://www.airbnb.com/rooms/816942,https://a0.muscache.com/pictures/miso/Hosting-816942/original/69ae9933-81c7-4973-80cd-a1303a5c47a8.jpeg,180.0,Grantville,Entire home/apt,4,1.0,1.0,0.8475388059701493,134.0
821991,Early 1900's Carriage House w/Views,https://www.airbnb.com/rooms/821991,https://a0.muscache.com/pictures/7710c601-c4f1-4b26-b97a-01f858325874.jpg,151.0,North Hills,Entire home/apt,2,1.0,1.0,0.9145070491803278,610.0
873742,Welcoming Bungalow close to it all!,https://www.airbnb.com/rooms/873742,https://a0.muscache.com/pictures/airflow/Hosting-873742/original/f9ebb821-cb2e-4d0e-97d8-2f073a923549.jpg,135.0,South Park,Entire home/apt,4,1.0,1.0,0.8536351307189542,612.0
885550,Centrally Located In Mission Valley,https://www.airbnb.com/rooms/885550,https://a0.muscache.com/pictures/7dadb306-1d73-4b60-8778-82b59312a487.jpg,139.0,Grantville,Entire home/apt,6,2.0,1.0,0.7776567567567567,37.0
887573,Cozy Room in Pacifc Beach,https://www.airbnb.com/rooms/887573,https://a0.muscache.com/pictures/12863912/7f7a0e8c_original.jpg,73.0,Mission Bay,Private room,2,1.0,1.0,0.8145211538461539,104.0
888310,Luxury Condo  Close to Downtown San Di,https://www.airbnb.com/rooms/888310,https://a0.muscache.com/pictures/1c323480-5180-4e2c-8d62-062ce5254b34.jpg,89.0,Park West,Entire home/apt,2,1.0,1.0,0.8856227272727272,22.0
906070,Luxury Condo Del Mar(Carmel Valley),https://www.airbnb.com/rooms/906070,https://a0.muscache.com/pictures/08480f91-85d4-4dc1-9db0-be758a0eaadf.jpg,88.0,Carmel Valley,Entire home/apt,2,1.0,1.0,0.888774193548387,31.0
918743,PRIVATE BATHROOM! COZY & QUIET  :),https://www.airbnb.com/rooms/918743,https://a0.muscache.com/pictures/e5da0b5b-b298-4767-8888-3f98e54be8e5.jpg,45.0,College Area,Private room,1,1.0,1.0,0.9185539130434783,115.0
925146,Windansea 2bd; New decor,https://www.airbnb.com/rooms/925146,https://a0.muscache.com/pictures/airflow/Hosting-925146/original/b61f96cf-06c7-4555-9c42-358fd0e1571a.jpg,216.0,La Jolla,Entire home/apt,4,0.0,0.0,0.7936179381443299,485.0
925170,$100-150 night--Windansea #3,https://www.airbnb.com/rooms/925170,https://a0.muscache.com/pictures/20846939/c7697bb2_original.jpg,148.0,La Jolla,Entire home/apt,2,1.0,1.0,0.8195818991097923,674.0
960642,"East Village Penthouse> Amenities, Parking, Petco",https://www.airbnb.com/rooms/960642,https://a0.muscache.com/pictures/44d110f0-b3e4-43e7-99fb-7c735d73f3c5.jpg,145.0,East Village,Entire home/apt,4,2.0,2.5,0.5773833333333332,6.0
962857,Gaslamp Getaway!  Restaurant Row!  Fast Internet!,https://www.airbnb.com/rooms/962857,https://a0.muscache.com/pictures/7ba5acc2-845c-437d-829c-8c7812936e69.jpg,140.0,Gaslamp Quarter,Entire home/apt,2,1.0,1.0,0.7934086956521739,23.0
964412,Perfect Oceanfront 1 Bedroom! -1006,https://www.airbnb.com/rooms/964412,https://a0.muscache.com/pictures/miso/Hosting-964412/original/1d7bbe7b-135b-41f4-a1cd-91713bb029c0.jpeg,508.0,Pacific Beach,Entire home/apt,6,1.0,1.0,0.6952352941176471,17.0
973850,WindanSea Beach Cottage -Fire Chat Stroll to beach,https://www.airbnb.com/rooms/973850,https://a0.muscache.com/pictures/48882751/1b1fad8f_original.jpg,414.0,La Jolla,Entire home/apt,6,2.0,2.0,0.852252,50.0
977917,"Pacific Beach Oceanfront 1 BR Views, Views!- 207",https://www.airbnb.com/rooms/977917,https://a0.muscache.com/pictures/miso/Hosting-977917/original/ccbae1f0-5b68-44f5-886c-5b25bc737385.jpeg,508.0,Pacific Beach,Entire home/apt,6,1.0,1.0,0.86072,35.0
977935,Oceanfront 1 BR in Pacific Beach Views & Pool-209,https://www.airbnb.com/rooms/977935,https://a0.muscache.com/pictures/miso/Hosting-977935/original/52ad0f94-d879-4947-9932-d38e36aa6a1c.jpeg,508.0,Pacific Beach,Entire home/apt,6,1.0,1.0,0.7208363636363636,11.0
977954,Spacious Oceanfront 1BR in Pacific Beach! 406,https://www.airbnb.com/rooms/977954,https://a0.muscache.com/pictures/miso/Hosting-977954/original/8ec964dc-1d01-442d-be76-5eb16f6f1e4f.jpeg,508.0,Pacific Beach,Entire home/apt,6,1.0,1.0,0.8079999999999999,26.0
977963,Oceanfront View 1 BR Best in Pacific Beach! - 509,https://www.airbnb.com/rooms/977963,https://a0.muscache.com/pictures/miso/Hosting-977963/original/1cfa708d-9873-402f-8d84-4f66067ade0d.jpeg,508.0,Pacific Beach,Entire home/apt,4,1.0,1.0,0.6565666666666666,12.0
977985,Ocean Views Forever! Pacific Beach 1BR  Pool! 609,https://www.airbnb.com/rooms/977985,https://a0.muscache.com/pictures/miso/Hosting-977985/original/bbe4964b-8e21-4bcd-b751-92d026d6565e.jpeg,508.0,Pacific Beach,Entire home/apt,6,1.0,1.0,0.8569142857142856,49.0
978168,Pacific Beach Oceanfront 1 BR! -  706,https://www.airbnb.com/rooms/978168,https://a0.muscache.com/pictures/miso/Hosting-978168/original/b7a8552e-90f9-4280-839b-d946414c9de0.jpeg,508.0,Pacific Beach,Entire home/apt,4,1.0,1.0,0.6518384615384616,13.0
978187,Oceanfront 1BR Condo w/ Unmatched Views & Pool 709,https://www.airbnb.com/rooms/978187,https://a0.muscache.com/pictures/14634789/5788cb25_original.jpg,508.0,Pacific Beach,Entire home/apt,6,1.0,1.0,0.8560666666666666,33.0
978199,Wow! 1BR Oceanfront Condo in Pacific Beach! - 809,https://www.airbnb.com/rooms/978199,https://a0.muscache.com/pictures/a1c1d50a-c6df-4b8c-8d1c-25189fd28e1a.jpg,508.0,Pacific Beach,Entire home/apt,4,1.0,1.0,0.8374680000000001,25.0
978275,Fantastic Pacific Beach Ocean Front 2 BR-205!,https://www.airbnb.com/rooms/978275,https://a0.muscache.com/pictures/miso/Hosting-978275/original/9f9ec776-4742-434b-bae4-e2522e205bf8.jpeg,689.0,Pacific Beach,Entire home/apt,6,2.0,2.0,0.8448869565217392,46.0
978319,Awesome Oceanfront 2 BR in Pacific Beach!- 508,https://www.airbnb.com/rooms/978319,https://a0.muscache.com/pictures/miso/Hosting-978319/original/09a94ba3-9a54-4f75-bc7f-a5f503f4319c.jpeg,689.0,Pacific Beach,Entire home/apt,8,2.0,2.0,0.8011666666666666,9.0
978349,Awesome Pacific Beach Oceanfront 2 BR! - 603,https://www.airbnb.com/rooms/978349,https://a0.muscache.com/pictures/14638156/8d356b9a_original.jpg,689.0,Pacific Beach,Entire home/apt,6,2.0,2.0,0.8034777777777777,9.0
978368,Fabulous Oceanfront 2 BR! - 610,https://www.airbnb.com/rooms/978368,https://a0.muscache.com/pictures/miso/Hosting-978368/original/63a7641e-40d4-4a71-9a67-d7c63be7bd60.jpeg,689.0,Pacific Beach,Entire home/apt,8,2.0,2.0,0.7874800000000001,25.0
980232,Oceanfront 1BR Condo  Unmatched Views & Pool! -708,https://www.airbnb.com/rooms/980232,https://a0.muscache.com/pictures/miso/Hosting-980232/original/1540cac2-644b-4b49-9d62-a33a413ccd1c.jpeg,689.0,Pacific Beach,Entire home/apt,6,2.0,2.0,0.9044615384615384,13.0
980406,Amazing Oceanfront Corner 2 BR - 812,https://www.airbnb.com/rooms/980406,https://a0.muscache.com/pictures/miso/Hosting-980406/original/c0b0abd3-791a-4e5f-bc51-059b558a76c4.jpeg,728.0,Pacific Beach,Entire home/apt,8,2.0,2.0,0.80693125,16.0
992004,"49 STEPS to the SAND...eat, sleep, beach, repeat!",https://www.airbnb.com/rooms/992004,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTkyMDA0/original/9763acd7-f926-4dce-a5da-925199959768.jpeg,277.0,Mission Bay,Entire home/apt,4,1.0,1.0,0.8072986301369863,73.0
998231,Gorgeous Convenient San Diego Home,https://www.airbnb.com/rooms/998231,https://a0.muscache.com/pictures/15321757/3e7a3924_original.jpg,300.0,Linda Vista,Entire home/apt,4,2.0,3.0,0.9009549450549451,91.0
1003174,Charming cozy bedroom in San Diego,https://www.airbnb.com/rooms/1003174,https://a0.muscache.com/pictures/15066829/0dca5d4c_original.jpg,59.0,Balboa Park,Private room,1,1.0,1.0,0.8348184210526316,38.0
1034805,Kid Friendly Home With A/C Near Beach,https://www.airbnb.com/rooms/1034805,https://a0.muscache.com/pictures/71ed48d6-d5ac-483a-ba74-782ad852ac3a.jpg,450.0,Pacific Beach,Entire home/apt,8,4.0,2.5,0.82365625,16.0
1037247,Windansea #1; new kitchen,https://www.airbnb.com/rooms/1037247,https://a0.muscache.com/pictures/be4f0159-eb3c-484d-b06a-839c539ac26d.jpg,116.0,La Jolla,Entire home/apt,2,0.0,1.0,0.7772910785619174,751.0
1063149,Modern townhouse with luxury spa,https://www.airbnb.com/rooms/1063149,https://a0.muscache.com/pictures/7c847e94-1477-4a36-a0b5-1506db3deb0c.jpg,213.0,North Hills,Entire home/apt,4,2.0,2.5,0.8678252747252747,91.0
1072842,The Best Place In South Park!,https://www.airbnb.com/rooms/1072842,https://a0.muscache.com/pictures/106249535/7e8e805b_original.jpg,143.0,Balboa Park,Entire home/apt,2,1.0,1.0,0.8328178082191781,146.0
1080319,2 Bedroom Beach Home - South Mission Beach,https://www.airbnb.com/rooms/1080319,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA4MDMxOQ%3D%3D/original/e8c55401-e821-4915-93bc-816c10368916.jpeg,295.0,Mission Bay,Entire home/apt,8,2.0,1.0,0.7392819277108433,249.0
1080326,3 Bedroom Water View Duplex - South Mission Beach,https://www.airbnb.com/rooms/1080326,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA4MDMyNg==/original/25cb5e01-4da7-4d4b-84a5-cdc6e6e6c48e.jpeg,470.0,Mission Bay,Entire home/apt,12,3.0,2.0,0.945025,4.0
1080335,5 Bedroom Water View Home - South Mission Beach,https://www.airbnb.com/rooms/1080335,https://a0.muscache.com/pictures/17736818/f39f9855_original.jpg,941.0,Mission Bay,Entire home/apt,16,5.0,3.0,0.8293717391304348,46.0
1083576,"Quaint Cottage Heart of North Park, Location A+!",https://www.airbnb.com/rooms/1083576,https://a0.muscache.com/pictures/airflow/Hosting-1083576/original/ae5a093e-fa51-47a9-a280-7b6b01a86171.jpg,120.0,North Hills,Entire home/apt,2,0.0,1.0,0.8546271940667491,809.0
1109171,Pet-Friendly Private Cottage in North Park,https://www.airbnb.com/rooms/1109171,https://a0.muscache.com/pictures/8dbf0105-ec3c-4e82-9e53-5e8354f5881f.jpg,76.0,North Hills,Entire home/apt,2,2.0,1.0,0.8508993690851735,317.0
